timestamp,vehicleId,towerId,MasterId,candidateMasterId,towerLoad,signalQuality,distance,vehiclePositionX,vehiclePositionY,towerPositionX,towerPositionY,vehicleSpeed,vehicleDirection
19,2120,6,6,0,24,44.0963,401.129,3437.4,2155.84,3566,2389,28.7815,6
19,2121,6,6,0,24,36.4589,389.568,3814.19,2401.92,3566,2389,11.3547,6
19,2122,6,6,0,24,37.3596,481.934,3892.14,2199.54,3566,2389,2.43393,6
19,2124,6,6,0,24,21.1516,646.531,3083.84,2698.07,3566,2389,1.70205,6
19,2125,6,6,0,24,38.7683,362.715,3380.11,2305.3,3566,2389,25.093,1
19,2128,6,6,0,24,32.3737,719.472,3141.97,1891.17,3566,2389,5.63022,6
19,2129,6,1,0,24,16.5379,563.596,3642.95,1918.13,3566,2389,7.9327,6
19,2132,6,1,0,24,21.2944,831.394,2795.42,2475.18,3566,2389,2.47542,5
19,2135,6,6,0,24,39.3903,304.268,3536.48,2430.32,3566,2389,13.3543,6
19,2136,6,6,0,24,32.9287,663.393,3423.33,2963.23,3566,2389,7.89282,6
19,2138,6,6,0,24,36.8653,492.08,3925.37,2540.64,3566,2389,14.3496,6
19,2139,6,1,0,24,26.3926,694.942,3888.91,2926.29,3566,2389,9.99304,6
19,2140,6,6,0,24,34.1957,672.048,3781.76,1827.67,3566,2389,6.21678,6
19,2144,6,6,0,24,43.9674,410.485,3846.17,2389.65,3566,2389,11.9893,6
19,2148,6,5,0,24,30.8418,824.762,2801.86,2468.54,3566,2389,2.46812,5
19,2052,7,8,7,8,33.2361,855.382,1927.45,3180.73,1233,3580,6.93719,5
19,2059,7,8,0,8,25.3205,891.59,1896.08,3064.96,1233,3580,9.30502,5
19,2064,7,8,0,8,11.7138,884.578,1747.92,2926.29,1233,3580,13.6667,5
19,2066,7,7,0,8,31.3199,875.727,1155.05,2760.96,1233,3580,8.44295,7
19,2074,7,7,0,8,34.5499,576.91,1612.46,3265.62,1233,3580,12.6986,7
19,2083,7,8,0,8,23.9209,774.473,1824.15,3179.57,1233,3580,6.2813,8
19,2094,7,7,0,8,31.6934,544.579,1631.51,3361.46,1233,3580,0,7
19,2095,7,4,0,8,22.1723,824.68,960.914,2861.62,1233,3580,6.32568,4
19,2102,7,1,0,8,22.0943,744.41,653.184,3222.28,1233,3580,6.78442,4
19,2103,7,1,0,8,26.0605,816.247,632.168,3116.04,1233,3580,7.09007,4
19,2109,7,7,0,8,25.7674,768.73,1348.22,2881.67,1233,3580,5.42811,7
19,2114,7,7,0,8,35.4836,663.818,828.605,3147.43,1233,3580,5.52667,4
19,2118,7,1,0,8,24.0042,879.666,1553.14,2817.55,1233,3580,6.41432,7
19,2119,7,4,0,8,13.4858,870.766,1147.14,2767.07,1233,3580,10.0805,7
19,2131,7,1,0,8,24.5775,831.405,1436.56,2831.8,1233,3580,7.47065,7
19,2142,7,7,0,8,46.0804,676.808,843.863,3114.55,1233,3580,6.66113,4
19,2145,7,7,0,8,31.0383,546.656,1641.51,3375.18,1233,3580,0,7
19,2146,7,7,0,8,49.2778,360.447,1260.55,3382.1,1233,3580,11.1622,7
19,2147,7,1,0,8,16.7552,929.624,1404.47,2716.98,1233,3580,6.8555,7
19,2049,8,8,0,9,34.0041,662.769,2814.12,2959.41,2391,3372,8.1021,8
19,2052,8,8,0,9,39.7045,584.346,1927.45,3180.73,2391,3372,6.93719,8
19,2054,8,1,0,9,22.5551,783.647,2811.14,2782.44,2391,3372,0,8
19,2056,8,9,0,9,23.9244,869.616,3121.67,3008.19,2391,3372,40.6522,9
19,2059,8,8,0,9,30.5512,655.149,1896.08,3064.96,2391,3372,9.30502,8
19,2061,8,5,0,9,26.049,769.08,2276.46,2673.17,2391,3372,6.99068,5
19,2064,8,8,0,9,12.6325,837.978,1747.92,2926.29,2391,3372,13.6667,5
19,2074,8,7,0,9,28.1501,841.092,1612.46,3265.62,2391,3372,12.6986,7
19,2076,8,5,0,9,21.6829,978.415,2484.58,2445.43,2391,3372,1.80785,8
19,2083,8,8,0,9,26.3911,669.587,1824.15,3179.57,2391,3372,6.2813,8
19,2087,8,6,0,9,20.714,905.807,3041.53,2817.66,2391,3372,10.4745,9
19,2089,8,5,0,9,21.6738,968.86,2600.99,2475.01,2391,3372,7.07868,8
19,2092,8,8,0,9,48.6721,396.053,2297.78,3130.82,2391,3372,7.02651,5
19,2094,8,7,0,9,24.8149,816.665,1631.51,3361.46,2391,3372,0,7
19,2097,8,5,0,9,23.5926,698.066,2333.83,2744.28,2391,3372,6.73806,8
19,2111,8,8,0,9,30.0081,649.583,2845.33,3017.68,2391,3372,6.97998,9
19,2112,8,8,0,9,36.3586,445.778,2522.62,3069.69,2391,3372,12.9495,8
19,2137,8,5,0,9,21.1605,684.672,2635.54,2807.22,2391,3372,7.73022,8
19,2141,8,8,0,9,32.1952,548.161,2070.91,3043.33,2391,3372,8.20792,5
19,2145,8,7,0,9,24.4201,807.305,1641.51,3375.18,2391,3372,0,7
19,2049,9,8,0,1,29.824,847.825,2814.12,2959.41,3162,3672,8.1021,9
19,2053,9,10,0,1,13.3521,773.477,3745.3,3262.09,3162,3672,7.46354,6
19,2056,9,9,0,1,26.9052,729.571,3121.67,3008.19,3162,3672,40.6522,9
19,2058,9,10,0,1,14.0659,931.331,3901.1,3191.26,3162,3672,31.6817,6
19,2071,9,1,0,1,18.0407,887.991,3270.34,2843.27,3162,3672,5.10985,9
19,2087,9,6,0,1,20.5712,913.459,3041.53,2817.66,3162,3672,10.4745,9
19,2099,9,1,0,1,22.0198,657.013,3501.64,3196.28,3162,3672,5.59123,6
19,2111,9,8,0,1,26.7636,786.399,2845.33,3017.68,3162,3672,6.97998,9
19,2112,9,8,0,1,23.9084,928.215,2522.62,3069.69,3162,3672,12.9495,8
19,2136,9,6,0,1,29.4807,812.806,3423.33,2963.23,3162,3672,7.89282,6
19,2053,10,10,0,3,13.6029,762.136,3745.3,3262.09,4393,2995,7.46354,6
19,2058,10,10,0,3,21.2859,608.675,3901.1,3191.26,4393,2995,31.6817,10
19,2099,10,1,0,3,15.5508,961.788,3501.64,3196.28,4393,2995,5.59123,6
19,2106,10,10,0,3,30.4037,961.58,3963.93,2188.44,4393,2995,14.3196,6
19,2113,10,6,0,3,20.861,855.477,3878.35,2381.01,4393,2995,14.129,6
19,2121,10,6,0,3,22.6003,881.345,3814.19,2401.92,4393,2995,11.3547,6
19,2122,10,6,0,3,25.1958,986.717,3892.14,2199.54,4393,2995,2.43393,6
19,2138,10,6,0,3,30.4583,717.718,3925.37,2540.64,4393,2995,14.3496,6
19,2139,10,1,0,3,29.1537,590.62,3888.91,2926.29,4393,2995,9.99304,6
19,2144,10,6,0,3,31.2327,869.173,3846.17,2389.65,4393,2995,11.9893,6
19.5,2062,1,4,0,20,17.5105,985.436,1050.01,1954.47,834,1041,11.2541,1
19.5,2065,1,1,0,20,28.3398,902.511,1503,1567.27,834,1041,8.53863,1
19.5,2098,1,1,0,20,15.0345,957.042,1440.23,1718.06,834,1041,6.27096,1
19.5,2110,1,4,0,20,22.5064,944.396,805.937,1936.04,834,1041,11.8808,1
19.5,2067,2,2,0,5,36.1276,599.81,2585.77,1666.58,2496,1155,8.22075,2
19.5,2069,2,1,0,5,23.5008,955.969,3270.77,1627.87,2496,1155,2.88704,6
19.5,2075,2,2,0,5,40.4649,370.781,2629.11,1327.51,2496,1155,2.12029,2
19.5,2090,2,2,0,5,31.3194,668.412,2657.34,1730.1,2496,1155,5.92254,2
19.5,2093,2,1,0,5,24.7812,713.242,2439.18,1799.58,2496,1155,11.1072,2
19.5,2115,2,2,0,5,35.3692,440.798,2634.39,1446.81,2496,1155,20.5504,2
19.5,2127,2,5,2,5,30.0167,719.425,2224.79,1749.99,2496,1155,6.06256,5
19.5,2133,2,5,0,5,20.9347,739.285,1949.96,1552.98,2496,1155,14.1678,5
19.5,2134,2,2,0,5,33.3045,621.981,2932.49,1481.1,2496,1155,10.9064,1
19.5,2143,2,5,0,5,17.8058,802.223,2529.59,1898.26,2496,1155,8.18822,2
19.5,2070,3,1,0,3,16.2932,905.877,3495.9,1463.61,4293,1155,0.0891667,6
19.5,2073,3,3,0,3,24.6623,774.433,3649.86,1465.02,4293,1155,11.5932,6
19.5,2080,3,3,0,3,32.2334,697.054,3750.21,1473.21,4293,1155,0,6
19.5,2084,3,1,0,3,17.1045,902.086,3948.91,1933.05,4293,1155,3.38289,3
19.5,2091,3,3,0,3,28.5329,657.147,3988.96,1654.4,4293,1155,5.41513,3
19.5,2104,3,6,0,3,26.3321,951.048,3537.05,1647.98,4293,1155,12.4393,6
19.5,2105,3,1,0,3,16.1623,921.489,3448.51,1369.41,4293,1155,13.258,3
19.5,2140,3,6,0,3,16.7706,903.435,3777.42,1833.51,4293,1155,14.5561,6
19.5,2050,4,4,0,9,41.0759,339.768,575.508,2406.97,734,2389,7.51937,4
19.5,2062,4,4,0,9,25.5034,615.368,1050.01,1954.47,734,2389,11.2541,1
19.5,2066,4,7,4,9,35.8563,636.832,1157.77,2757.75,734,2389,8.42065,7
19.5,2081,4,5,0,9,11.485,996.823,1590.38,1976.36,734,2389,6.26923,5
19.5,2086,4,1,0,9,15.5413,836.324,1499.52,2235.99,734,2389,11.9921,5
19.5,2095,4,4,0,9,28.1071,604.239,963.858,2860.46,734,2389,6.33291,4
19.5,2096,4,5,0,9,25.6969,997.842,1512.95,1842.26,734,2389,0,5
19.5,2100,4,4,0,9,20.1231,827.325,1464.84,2634.65,734,2389,13.5071,4
19.5,2101,4,4,0,9,44.6621,393.605,645.941,2628.1,734,2389,6.85863,4
19.5,2102,4,1,0,9,20.5986,887.489,656.124,3220.61,734,2389,6.76878,4
19.5,2103,4,1,0,9,28.6668,794.411,628.749,3117.02,734,2389,7.1137,4
19.5,2107,4,4,0,9,32.6956,470.684,683.453,2748.15,734,2389,4.17842,4
19.5,2109,4,7,0,9,23.3542,840.485,1347.38,2879.08,734,2389,5.43287,7
19.5,2110,4,4,0,9,31.7442,548.04,805.937,1936.04,734,2389,11.8808,1
19.5,2114,4,7,0,9,29.2811,818.563,827.695,3144.82,734,2389,5.52049,4
19.5,2118,4,1,0,9,22.0399,969.592,1551.9,2814.62,734,2389,6.36537,7
19.5,2119,4,4,0,9,19.2413,635.901,1144.9,2770.49,734,2389,8.18171,7
19.5,2126,4,4,0,9,30.4898,522.016,1004.41,2058.27,734,2389,6.89085,4
19.5,2130,4,5,0,9,30.9437,873.55,1436.95,1965.97,734,2389,9.14749,4
19.5,2131,4,1,0,9,27.9165,896.396,1442.01,2849.7,734,2389,37.4127,7
19.5,2142,4,7,4,9,44.3962,791.918,846.886,3113.15,734,2389,6.66528,4
19.5,2147,4,1,0,9,17.8754,802.242,1403.43,2713.74,734,2389,6.82032,7
19.5,2049,5,8,0,18,26.858,937.709,2811.63,2956.21,2225,2289,8.11368,9
19.5,2052,5,8,0,18,30.3496,983.861,1929.96,3178.35,2225,2289,6.92433,5
19.5,2054,5,1,0,18,21.727,822.822,2811.14,2782.44,2225,2289,0,8
19.5,2057,5,5,0,18,34.8844,468.788,2575.53,2206,2225,2289,5.19558,5
19.5,2059,5,8,0,18,25.4695,891.69,1900.47,3063.46,2225,2289,9.28362,5
19.5,2060,5,6,0,18,19.546,935.335,3110.77,2304.96,2225,2289,5.82898,6
19.5,2061,5,5,0,18,34.1515,491.889,2274.07,2675.71,2225,2289,6.98212,5
19.5,2063,5,6,0,18,26.689,937.136,3098.11,2449.94,2225,2289,35.6969,6
19.5,2064,5,8,0,18,14.3766,847.47,1745.32,2919.96,2225,2289,13.6763,5
19.5,2067,5,2,5,18,31.6803,779.461,2585.77,1666.58,2225,2289,8.22075,2
19.5,2076,5,5,0,18,33.7529,426.038,2484.46,2444.54,2225,2289,1.80011,8
19.5,2078,5,6,0,18,20.7512,778.762,2935.1,2178.4,2225,2289,13.7959,6
19.5,2079,5,5,0,18,37.3457,353.063,2408.68,2258.73,2225,2289,13.5639,5
19.5,2081,5,5,0,18,15.9021,768.436,1590.38,1976.36,2225,2289,6.26923,5
19.5,2082,5,5,0,18,35.3906,612.48,2747.03,2176.68,2225,2289,7.91948,5
19.5,2086,5,1,0,18,16.5765,786.846,1499.52,2235.99,2225,2289,11.9921,5
19.5,2088,5,5,0,18,23.8922,750.195,2877.26,2071.39,2225,2289,0,5
19.5,2089,5,5,0,18,34.217,513.883,2600.16,2471.57,2225,2289,7.08467,8
19.5,2090,5,2,0,18,28.9696,767.647,2657.34,1730.1,2225,2289,5.92254,2
19.5,2092,5,8,0,18,31.2919,897.742,2294.59,3132.27,2225,2289,7.01871,5
19.5,2093,5,1,0,18,27.3605,612.7,2439.18,1799.58,2225,2289,11.1072,2
19.5,2096,5,5,0,18,27.5904,892.52,1512.95,1842.26,2225,2289,0,5
19.5,2097,5,5,0,18,25.9397,558.493,2332.95,2747.54,2225,2289,6.75495,8
19.5,2100,5,4,0,18,18.9349,887.31,1464.84,2634.65,2225,2289,13.5071,4
19.5,2112,5,8,0,18,25.119,893.023,2527.63,3073.8,2225,2289,12.9509,5
19.5,2115,5,2,0,18,21.7496,983.305,2634.39,1446.81,2225,2289,20.5504,2
19.5,2117,5,5,0,18,41.9008,300.283,2226.73,2276.08,2225,2289,7.20889,5
19.5,2118,5,1,0,18,23.2068,905.18,1551.9,2814.62,2225,2289,6.36537,5
19.5,2123,5,5,0,18,31.3769,335.766,2074.33,2282.89,2225,2289,7.93497,5
19.5,2124,5,6,0,18,14.4363,997.514,3083.68,2698.51,2225,2289,0.926471,6
19.5,2127,5,5,0,18,32.6274,616.869,2224.79,1749.99,2225,2289,6.06256,5
19.5,2130,5,5,0,18,30.3812,902.983,1436.95,1965.97,2225,2289,9.14749,4
19.5,2132,5,1,0,18,26.2604,670.368,2794.56,2476.07,2225,2289,2.4747,5
19.5,2133,5,5,0,18,18.7454,841.053,1949.96,1552.98,2225,2289,14.1678,5
19.5,2137,5,5,0,18,20.5236,722.531,2632.7,2804.59,2225,2289,7.75124,8
19.5,2141,5,8,0,18,22.5754,823.768,2074.51,3041.29,2225,2289,8.26399,5
19.5,2143,5,5,0,18,23.3357,579.184,2529.59,1898.26,2225,2289,8.18822,2
19.5,2147,5,1,0,18,14.6117,972.305,1403.43,2713.74,2225,2289,6.82032,7
19.5,2148,5,5,0,18,32.2813,674.048,2801.01,2469.42,2225,2289,2.44542,5
19.5,2049,6,8,0,25,25.9308,990.358,2811.63,2956.21,3566,2389,8.11368,9
19.5,2051,6,1,0,25,25.4978,475.267,3299.02,2134.83,3566,2389,0,1
19.5,2053,6,10,0,25,12.347,940.247,3741.59,3262.63,3566,2389,7.49108,6
19.5,2054,6,1,0,25,20.1569,902.557,2811.14,2782.44,3566,2389,0,8
19.5,2055,6,6,0,25,47.2414,320.549,3497.74,2299.04,3566,2389,13.8526,6
19.5,2056,6,9,0,25,25.8597,822.607,3119.17,3011.11,3566,2389,7.69131,9
19.5,2058,6,10,0,25,14.8776,918.888,3896.12,3192.35,3566,2389,10.184,6
19.5,2060,6,6,0,25,28.5094,551.627,3110.77,2304.96,3566,2389,5.82898,6
19.5,2063,6,6,0,25,35.4555,559.138,3098.11,2449.94,3566,2389,35.6969,6
19.5,2068,6,6,0,25,21.8042,495.479,3301.14,2096.86,3566,2389,7.26397,1
19.5,2069,6,1,0,25,25.1052,869.756,3270.77,1627.87,3566,2389,2.88704,6
19.5,2070,6,1,0,25,15.0392,975.327,3495.9,1463.61,3566,2389,0.0891667,6
19.5,2071,6,1,0,25,22.0948,617.338,3272.02,2841.42,3566,2389,5.00275,9
19.5,2072,6,6,0,25,37.9538,567.675,3196.25,2698.1,3566,2389,9.79534,1
19.5,2073,6,3,0,25,20.7516,975.071,3649.86,1465.02,3566,2389,11.5932,6
19.5,2077,6,6,0,25,30.5383,414.421,3403.46,2153.79,3566,2389,10.0197,6
19.5,2078,6,6,0,25,21.8569,729.65,2935.1,2178.4,3566,2389,13.7959,6
19.5,2080,6,3,0,25,26.4308,981.12,3750.21,1473.21,3566,2389,0,6
19.5,2082,6,5,0,25,28.9015,897.658,2747.03,2176.68,3566,2389,7.91948,5
19.5,2084,6,1,0,25,22.2368,666.716,3948.91,1933.05,3566,2389,3.38289,3
19.5,2085,6,6,0,25,37.5161,391.425,3731.76,2199.95,3566,2389,12.9221,6
19.5,2087,6,6,0,25,22.5258,745.063,3039.49,2822.48,3566,2389,10.4697,9
19.5,2088,6,5,0,25,22.4727,815.623,2877.26,2071.39,3566,2389,0,5
19.5,2091,6,3,0,25,23.2099,899.183,3988.96,1654.4,3566,2389,5.41513,3
19.5,2099,6,1,0,25,16.8857,865.495,3503.43,3198.42,3566,2389,5.59421,6
19.5,2104,6,6,0,25,29.2687,799.967,3537.05,1647.98,3566,2389,12.4393,6
19.5,2106,6,6,0,25,41.8397,542.683,3971.07,2187.95,3566,2389,14.3077,6
19.5,2108,6,6,0,25,20.8826,531.304,3162.82,2561.42,3566,2389,6.94921,6
19.5,2113,6,6,0,25,33.6052,428.122,3871.35,2382.07,3566,2389,14.1547,6
19.5,2116,6,6,0,25,28.8123,302.773,3606.76,2385.75,3566,2389,4.69209,6
19.5,2120,6,6,0,25,43.6433,402.728,3433,2155.55,3566,2389,8.8188,6
19.5,2121,6,6,0,25,36.403,385.437,3807.65,2401.88,3566,2389,13.0686,6
19.5,2122,6,6,0,25,35.0234,481.1,3890.94,2199.6,3566,2389,2.41044,6
19.5,2124,6,6,0,25,21.7888,646.859,3083.68,2698.51,3566,2389,0.926471,6
19.5,2125,6,6,0,25,39.0299,364.355,3376.98,2305.19,3566,2389,6.26684,1
19.5,2128,6,6,0,25,33.3691,717.645,3144.79,1891.41,3566,2389,5.65868,6
19.5,2129,6,1,0,25,15.3974,566.947,3643.52,1914.22,3566,2389,7.91074,6
19.5,2132,6,1,0,25,22.5878,832.285,2794.56,2476.07,3566,2389,2.4747,5
19.5,2135,6,6,0,25,43.0527,303.076,3534.12,2417.96,3566,2389,25.1708,6
19.5,2136,6,6,0,25,33.1881,662.127,3420.12,2960.95,3566,2389,7.8686,6
19.5,2138,6,6,0,25,37.5757,489.64,3924.99,2533.48,3566,2389,14.3503,6
19.5,2139,6,1,0,25,26.2174,692.261,3883.92,2925.8,3566,2389,10.0268,6
19.5,2140,6,6,0,25,21.952,665.785,3777.42,1833.51,3566,2389,14.5561,6
19.5,2144,6,6,0,25,40.645,405.82,3839.29,2387.95,3566,2389,14.1797,6
19.5,2148,6,5,0,25,28.8379,825.636,2801.01,2469.42,3566,2389,2.44542,5
19.5,2052,7,8,7,8,32.6625,858.534,1929.96,3178.35,1233,3580,6.92433,5
19.5,2059,7,8,0,8,25.3928,895.727,1900.47,3063.46,1233,3580,9.28362,5
19.5,2064,7,8,0,8,13.5882,887.763,1745.32,2919.96,1233,3580,13.6763,5
19.5,2066,7,7,0,8,30.3953,878.498,1157.77,2757.75,1233,3580,8.42065,7
19.5,2074,7,7,0,8,33.377,581.85,1618.59,3263.97,1233,3580,12.682,7
19.5,2083,7,8,0,8,33.7769,771.271,1832.92,3199.26,1233,3580,43.1197,8
19.5,2094,7,7,0,8,31.6934,544.579,1631.51,3361.46,1233,3580,0,7
19.5,2095,7,4,0,8,22.8263,824.732,963.858,2860.46,1233,3580,6.33291,4
19.5,2102,7,1,0,8,23.6167,742.932,656.124,3220.61,1233,3580,6.76878,4
19.5,2103,7,1,0,8,28.1657,818.212,628.749,3117.02,1233,3580,7.1137,4
19.5,2109,7,7,0,8,24.8201,770.953,1347.38,2879.08,1233,3580,5.43287,7
19.5,2114,7,7,0,8,32.7805,666.072,827.695,3144.82,1233,3580,5.52049,4
19.5,2118,7,1,0,8,23.6518,881.756,1551.9,2814.62,1233,3580,6.36537,7
19.5,2119,7,4,0,8,13.9635,867.798,1144.9,2770.49,1233,3580,8.18171,7
19.5,2131,7,1,0,8,29.4967,816.718,1442.01,2849.7,1233,3580,37.4127,7
19.5,2142,7,7,0,8,47.0817,676.043,846.886,3113.15,1233,3580,6.66528,4
19.5,2145,7,7,0,8,31.0383,546.656,1641.51,3375.18,1233,3580,0,7
19.5,2146,7,7,0,8,50.5569,362.01,1265.73,3380.05,1233,3580,11.1428,7
19.5,2147,7,1,0,8,15.3223,932.447,1403.43,2713.74,1233,3580,6.82032,7
19.5,2049,8,8,0,9,32.7381,663.179,2811.63,2956.21,2391,3372,8.11368,8
19.5,2052,8,8,0,9,39.2283,583.146,1929.96,3178.35,2391,3372,6.92433,8
19.5,2054,8,1,0,9,22.5551,783.647,2811.14,2782.44,2391,3372,0,8
19.5,2056,8,9,0,9,24.9812,866.298,3119.17,3011.11,2391,3372,7.69131,9
19.5,2059,8,8,0,9,30.7697,652.547,1900.47,3063.46,2391,3372,9.28362,8
19.5,2061,8,5,0,9,26.6078,767.13,2274.07,2675.71,2391,3372,6.98212,5
19.5,2064,8,8,0,9,14.4594,843.346,1745.32,2919.96,2391,3372,13.6763,5
19.5,2074,8,7,0,9,27.2323,835.64,1618.59,3263.97,2391,3372,12.682,7
19.5,2076,8,5,0,9,19.6254,979.247,2484.46,2444.54,2391,3372,1.80011,8
19.5,2083,8,8,0,9,36.5059,656.73,1832.92,3199.26,2391,3372,43.1197,8
19.5,2087,8,6,0,9,19.2925,901.393,3039.49,2822.48,2391,3372,10.4697,9
19.5,2089,8,5,0,9,23.4001,971.87,2600.16,2471.57,2391,3372,7.08467,8
19.5,2092,8,8,0,9,45.188,395.939,2294.59,3132.27,2391,3372,7.01871,5
19.5,2094,8,7,0,9,24.8149,816.665,1631.51,3361.46,2391,3372,0,7
19.5,2097,8,5,0,9,22.2227,695.21,2332.95,2747.54,2391,3372,6.75495,8
19.5,2111,8,8,0,9,28.9538,649.954,2847.78,3020.15,2391,3372,6.96862,9
19.5,2112,8,8,0,9,36.9613,444.514,2527.63,3073.8,2391,3372,12.9509,8
19.5,2137,8,5,0,9,21.4083,685.841,2632.7,2804.59,2391,3372,7.75124,8
19.5,2141,8,8,0,9,29.5165,547.296,2074.51,3041.29,2391,3372,8.26399,5
19.5,2145,8,7,0,9,24.4201,807.305,1641.51,3375.18,2391,3372,0,7
19.5,2049,9,8,0,1,28.4944,851.538,2811.63,2956.21,3162,3672,8.11368,9
19.5,2053,9,10,0,1,15.729,770.398,3741.59,3262.63,3162,3672,7.49108,6
19.5,2056,9,9,0,1,27.9558,727.051,3119.17,3011.11,3162,3672,7.69131,9
19.5,2058,9,10,0,1,14.7317,926.823,3896.12,3192.35,3162,3672,10.184,6
19.5,2071,9,1,0,1,15.8867,889.929,3272.02,2841.42,3162,3672,5.00275,9
19.5,2087,9,6,0,1,19.1456,909.227,3039.49,2822.48,3162,3672,10.4697,9
19.5,2099,9,1,0,1,21.58,656.394,3503.43,3198.42,3162,3672,5.59421,6
19.5,2111,9,8,0,1,25.7849,783.352,2847.78,3020.15,3162,3672,6.96862,9
19.5,2112,9,8,0,1,24.575,922.104,2527.63,3073.8,3162,3672,12.9509,8
19.5,2136,9,6,0,1,29.6877,813.764,3420.12,2960.95,3162,3672,7.8686,6
19.5,2053,10,10,0,2,15.8378,765.477,3741.59,3262.63,4393,2995,7.49108,6
19.5,2058,10,10,0,2,21.7476,613.053,3896.12,3192.35,4393,2995,10.184,10
19.5,2099,10,1,0,2,15.1164,960.576,3503.43,3198.42,4393,2995,5.59421,6
19.5,2106,10,6,10,2,32.1776,958.834,3971.07,2187.95,4393,2995,14.3077,6
19.5,2113,10,6,0,2,21.7854,858.954,3871.35,2382.07,4393,2995,14.1547,6
19.5,2121,10,6,0,2,22.2802,885.679,3807.65,2401.88,4393,2995,13.0686,6
19.5,2122,10,6,0,2,22.8204,987.287,3890.94,2199.6,4393,2995,2.41044,6
19.5,2138,10,6,0,2,30.9711,722.522,3924.99,2533.48,4393,2995,14.3503,6
19.5,2139,10,1,0,2,28.7892,594.94,3883.92,2925.8,4393,2995,10.0268,6
19.5,2144,10,6,0,2,27.6087,874.702,3839.29,2387.95,4393,2995,14.1797,6
20,2062,1,4,0,20,18.417,986.918,1055.6,1954.73,834,1041,11.1923,1
20,2065,1,1,0,20,20.7218,918.627,1516.69,1577.48,834,1041,34.1506,1
20,2098,1,1,0,20,16.0268,954.977,1440.45,1714.94,834,1041,6.25951,1
20,2110,1,4,0,20,22.5689,944.557,811.875,1936.38,834,1041,11.8948,1
20,2067,2,5,2,4,37.4559,596.473,2586.53,1662.53,2496,1155,8.24479,2
20,2069,2,1,0,4,22.9441,954.783,3269.33,1627.83,2496,1155,2.88092,6
20,2075,2,2,0,4,40.0682,371.051,2629.73,1327.61,2496,1155,1.25033,2
20,2090,2,2,0,4,33.8756,670.8,2656.84,1733.02,2496,1155,5.91341,2
20,2093,2,1,0,4,23.6818,713.269,2433.65,1799.1,2496,1155,11.0899,2
20,2115,2,2,0,4,37.6068,441.543,2637.14,1446.62,2496,1155,5.51139,2
20,2127,2,5,2,4,30.5576,717.848,2223.28,1747.39,2496,1155,6.02122,5
20,2133,2,5,0,4,20.2962,734.096,1952.79,1547.19,2496,1155,12.8771,5
20,2134,2,2,0,4,32.4376,625.488,2933.45,1486.47,2496,1155,10.9092,1
20,2143,2,5,0,4,19.0661,805.93,2528.88,1902.29,2496,1155,8.18449,2
20,2070,3,1,0,3,18.0339,905.877,3495.9,1463.61,4293,1155,0,6
20,2073,3,3,0,3,24.3575,779.477,3644.1,1465.68,4293,1155,11.5814,6
20,2080,3,3,0,3,32.2334,697.054,3750.21,1473.21,4293,1155,0,6
20,2084,3,1,0,3,16.7228,902.568,3946.91,1932.72,4293,1155,4.05917,3
20,2091,3,3,0,3,29.9557,655.063,3989.03,1651.7,4293,1155,5.40583,3
20,2104,3,6,0,3,25.5755,948.165,3536.64,1641.77,4293,1155,12.4569,6
20,2105,3,1,0,3,15.3173,927.51,3441.88,1369.18,4293,1155,13.2595,3
20,2140,3,6,0,3,18.0411,906.837,3776.99,1837.7,4293,1155,8.4362,6
20,2050,4,4,0,10,41.0149,339.972,575.541,2410.72,734,2389,7.49197,4
20,2062,4,4,0,10,26.361,618.073,1055.6,1954.73,734,2389,11.1923,1
20,2066,4,4,0,10,37.6156,636.793,1160.5,2754.52,734,2389,8.44776,7
20,2081,4,5,0,10,11.8653,999.468,1593.51,1976.48,734,2389,6.27752,5
20,2086,4,1,0,10,18.1403,835.224,1499.5,2242,734,2389,12.016,5
20,2095,4,4,0,10,27.518,604.457,966.806,2859.29,734,2389,6.34333,4
20,2096,4,5,0,10,25.6969,997.842,1512.95,1842.26,734,2389,0,5
20,2100,4,4,0,10,18.9986,832.65,1471.4,2633.02,734,2389,13.5195,4
20,2101,4,4,0,10,45.4102,395.437,646.816,2631.42,734,2389,6.86784,4
20,2102,4,1,0,10,22.451,885.66,659.072,3218.93,734,2389,6.78556,4
20,2103,4,1,0,10,26.7091,795.777,625.309,3118,734,2389,7.15687,4
20,2107,4,4,0,10,33.6451,469.933,683.055,2747.11,734,2389,2.23005,4
20,2109,4,7,0,10,24.3032,838.374,1346.54,2876.51,734,2389,5.41521,7
20,2110,4,4,0,10,31.7931,548.573,811.875,1936.38,734,2389,11.8948,1
20,2114,4,7,0,10,30.5323,816.05,826.783,3142.21,734,2389,5.5288,4
20,2118,4,1,0,10,22.0831,967.255,1550.65,2811.69,734,2389,6.37792,7
20,2119,4,4,0,10,17.7846,636.371,1143.18,2773.11,734,2389,6.28363,7
20,2126,4,4,0,10,31.0976,524.231,1004.45,2054.82,734,2389,6.91024,4
20,2130,4,5,0,10,30.6895,877.426,1441.91,1966.22,734,2389,9.93833,4
20,2131,4,1,0,10,29.0195,899.194,1443.16,2853.37,734,2389,7.7013,7
20,2142,4,7,4,10,44.9284,791.07,849.915,3111.74,734,2389,6.68035,4
